MachineAge,hourReading,HrPerDay,SN,ModelNum,Model,CustType,InvertedAge
330,784,2.375757576,133790,27,F,2,
185,20.5,0.110810811,133791,27,F,6,
245,23.4,0.095510204,133793,27,F,6,
175,39,0.222857143,133806,27,F,6,
211,402,1.90521327,133807,27,F,3,
334,82,0.245508982,133808,27,F,4,
246,1,0.004065041,133810,27,F,3,
409,45,0.11002445,133811,27,F,2,
521,55,0.105566219,133811,27,F,2,
231,402,1.74025974,133812,27,F,3,
339,64,0.18879056,133816,27,F,6,
429,451,1.051282051,133819,27,F,4,
793,1202,1.515762926,133821,27,F,3,
768,1126,1.466145833,133821,27,F,3,
307,50,0.16286645,133823,27,F,6,
496,75,0.151209677,133823,27,F,6,
463,65,0.140388769,133823,27,F,6,
546,150,0.274725275,133824,27,F,4,
559,297,0.531305903,133825,27,F,7,
260,101,0.388461538,133825,27,F,7,
258,51,0.197674419,133828,27,F,6,
537,257,0.47858473,133829,27,F,3,
377,36,0.095490716,133834,27,F,3,x
1,1,1,133834,27,F,3,
305,223,0.731147541,133835,27,F,3,
159,58,0.364779874,133835,27,F,3,
160,84,0.525,133836,27,F,3,
2,0.2,0.1,133836,27,F,3,
145,215,1.482758621,133837,27,F,7,
318,375,1.179245283,133837,27,F,7,
469,301,0.641791045,133840,27,F,3,
435,230,0.528735632,133840,27,F,3,
580,345,0.594827586,133842,27,F,3,
530,288,0.543396226,133842,27,F,3,
197,309,1.568527919,133853,27,F,3,
160,172,1.075,133861,27,F,3,
237,284,1.198312236,133864,27,F,6,
610,52,0.085245902,133867,27,F,6,
274,17,0.062043796,133867,27,F,6,
273,35,0.128205128,133871,27,F,6,
470,42,0.089361702,133876,27,F,3,
245,25,0.102040816,133877,27,F,2,
314,30,0.095541401,133879,27,F,2,
487,470,0.965092402,133881,27,F,3,
524,495,0.944656489,133881,27,F,3,
382,341,0.892670157,133881,27,F,3,
644,519,0.805900621,133881,27,F,3,
543,61,0.112338858,133886,27,F,3,
543,60,0.110497238,133886,27,F,3,
634,70,0.110410095,133886,27,F,3,
453,35,0.077262693,133886,27,F,3,
470,631,1.342553191,133890,27,F,3,
305,50,0.163934426,133891,27,F,6,
126,12,0.095238095,133892,27,F,3,
250,96,0.384,133894,27,F,2,
210,29,0.138095238,133896,27,F,2,
186,17,0.091397849,133896,27,F,2,
330,462,1.4,133900,27,F,3,
384,502,1.307291667,133900,27,F,3,
316,60,0.189873418,133904,27,F,6,
593,115,0.193929174,133908,27,F,6,
474,89,0.187763713,133908,27,F,6,
523,257,0.491395793,133917,27,F,3,
439,80,0.182232346,133920,27,F,6,
95,38,0.4,133934,15,D,6,
399,78,0.195488722,133934,15,D,6,
264,51,0.193181818,133934,15,D,6,
181,129,0.712707182,133935,15,D,3,
302,86,0.284768212,133937,15,D,6,
447,90,0.201342282,133937,15,D,6,
302,55,0.182119205,133937,15,D,6,
302,48,0.158940397,133937,15,D,6,
8,1,0.125,133938,15,D,6,x
469,79,0.168443497,133939,15,D,1,
347,104,0.299711816,133940,15,D,6,
371,104,0.28032345,133940,15,D,6,
371,104,0.28032345,133940,15,D,6,
518,133,0.256756757,133940,15,D,6,
769,193,0.250975293,133940,15,D,6,
160,628,3.925,133941,15,D,3,
116,446,3.844827586,133941,15,D,3,
90,336,3.733333333,133941,15,D,3,
291,842,2.89347079,133941,15,D,3,
41,102,2.487804878,133941,15,D,3,
392,935,2.385204082,133941,15,D,3,
6,7,1.166666667,133941,15,D,3,
6,5,0.833333333,133941,15,D,3,
608,35,0.057565789,133943,15,D,6,
370,344,0.92972973,133944,15,D,3,
530,459,0.866037736,133944,15,D,3,
274,189,0.689781022,133944,15,D,3,
214,137,0.640186916,133944,15,D,3,
215,137,0.637209302,133944,15,D,3,
274,168,0.613138686,133944,15,D,3,
431,228,0.52900232,133944,15,D,3,
277,46,0.166064982,133945,15,D,6,
129,26,0.201550388,133946,15,D,6,
611,52,0.085106383,133947,15,D,6,
107,12,0.112149533,133948,15,D,6,
598,728,1.217391304,133950,15,D,1,
409,21,0.051344743,133950,15,D,1,
145,95,0.655172414,133951,15,D,2,
229,110,0.480349345,133951,15,D,2,
18,1,0.055555556,133955,15,D,2,
434,121,0.278801843,133957,15,D,6,
58,9.9,0.170689655,133959,15,D,6,
351,34.8,0.099145299,133959,15,D,6,
377,301,0.798408488,133963,15,D,3,
319,252,0.789968652,133963,15,D,3,
27,4,0.148148148,133965,15,D,6,
371,40.7,0.109703504,133965,15,D,6,
36,6,0.166666667,133968,15,D,6,x
100,6,0.06,133968,15,D,6,x
158,5,0.03164557,133968,15,D,6,x
88,86,0.977272727,133970,15,D,3,
65,29,0.446153846,133970,15,D,3,
78,34,0.435897436,133970,15,D,3,
152,13,0.085526316,133970,15,D,3,
439,215,0.489749431,133972,15,D,3,
96,53,0.552083333,133973,15,D,4,
31,10,0.322580645,133973,15,D,4,
174,72,0.413793103,133976,15,D,4,
179,52,0.290502793,133976,15,D,4,
383,100,0.261096606,133978,15,D,6,
493,125,0.253549696,133978,15,D,6,
258,40,0.15503876,133978,15,D,6,
259,40,0.154440154,133978,15,D,6,
251,36,0.143426295,133978,15,D,6,
251,35,0.139442231,133978,15,D,6,
156,12,0.076923077,133979,15,D,3,
353,34,0.09631728,133980,15,D,6,
458,42,0.091703057,133980,15,D,6,
667,286,0.428785607,133982,15,D,6,
394,109,0.276649746,133982,15,D,6,
42,7.7,0.183333333,133984,15,D,6,
141,124,0.879432624,133986,15,D,3,
494,194,0.392712551,133986,15,D,3,
497,167,0.336016097,133986,15,D,3,
223,78,0.349775785,133988,15,D,6,
324,227,0.700617284,133990,15,D,3,
229,121,0.528384279,133992,15,D,3,
671,155,0.23099851,133992,15,D,3,
263,146,0.55513308,133993,15,D,6,
264,146,0.553030303,133993,15,D,6,
264,146,0.553030303,133993,15,D,6,
16,25,1.5625,133994,15,D,6,
44,55,1.25,133994,15,D,6,
143,144,1.006993007,133994,15,D,6,
284,30,0.105633803,133996,15,D,3,x
418,473,1.131578947,134001,15,D,3,
384,397,1.033854167,134001,15,D,3,
205,235,1.146341463,134002,15,D,3,
429,358,0.834498834,134002,15,D,3,
152,462,3.039473684,134004,15,D,3,
607,1324,2.18121911,134004,15,D,3,
719,1496,2.080667594,134004,15,D,3,
414,798,1.927536232,134004,15,D,3,
369,685,1.856368564,134004,15,D,3,
72,6,0.083333333,134005,15,D,3,x
144,391,2.715277778,134005,15,D,3,
228,464,2.035087719,134005,15,D,3,
224,421,1.879464286,134005,15,D,3,
123,197,1.601626016,134005,15,D,3,
109,117,1.073394495,134005,15,D,3,
132,179.7,1.361363636,134006,15,D,6,
74,92,1.243243243,134006,15,D,6,
47,29,0.617021277,134006,15,D,6,
488,493,1.010245902,134009,15,D,2,
564,550,0.975177305,134009,15,D,2,
199,642,3.226130653,134010,15,D,3,
27,54,2,134013,15,D,3,
425,481,1.131764706,134013,15,D,3,
27,21,0.777777778,134013,15,D,3,
219,70,0.319634703,134015,15,D,2,
133,100,0.751879699,134022,15,D,3,
219,130,0.593607306,134022,15,D,3,
59,1,0.016949153,134023,15,D,6,x
59,1,0.016949153,134023,15,D,6,x
82,42,0.512195122,134023,15,D,6,
278,98,0.352517986,134023,15,D,6,
80,144,1.8,134024,15,D,2,
316,258,0.816455696,134024,15,D,2,
19,2,0.105263158,134024,15,D,2,
40,10,0.25,134026,15,D,6,
410,157,0.382926829,134027,15,D,6,
291,102,0.350515464,134027,15,D,6,
262,68,0.259541985,134027,15,D,6,
90,23,0.255555556,134027,15,D,6,
450,106,0.235555556,134030,12,D,6,
210,47,0.223809524,134030,12,D,6,
527,47,0.089184061,134031,12,D,6,
619,296,0.47819063,134033,12,D,3,
537,52,0.096834264,134035,12,D,6,
88,150,1.704545455,134036,12,D,6,
210,41,0.195238095,134037,12,D,2,
302,40,0.132450331,134038,12,D,3,
350,159,0.454285714,134039,12,D,3,
172,12,0.069767442,134040,12,D,3,
498,20,0.040160643,134041,12,D,6,
246,588,2.390243902,134042,12,D,3,
220,515,2.340909091,134042,12,D,3,
220,506,2.3,134042,12,D,3,
283,650,2.296819788,134042,12,D,3,
353,780,2.209631728,134042,12,D,3,
275,603,2.192727273,134042,12,D,3,
343,700,2.040816327,134042,12,D,3,
204,400,1.960784314,134042,12,D,3,
442,837,1.893665158,134042,12,D,3,
184,198,1.076086957,134042,12,D,3,
182,140,0.769230769,134042,12,D,3,
195,122,0.625641026,134043,12,D,3,
195,102,0.523076923,134043,12,D,3,
456,231,0.506578947,134043,12,D,3,
421,353,0.83847981,134044,12,D,3,
425,328,0.771764706,134044,12,D,3,
80,60,0.75,134045,12,D,3,
308,146,0.474025974,134045,12,D,3,
512,118,0.23046875,134048,12,D,6,
134,2,0.014925373,134050,12,D,2,
159,116,0.729559748,134051,12,D,6,
133,80,0.601503759,134051,12,D,6,
420,193,0.45952381,134051,12,D,6,
355,160,0.450704225,134051,12,D,6,
94,20,0.212765957,134051,12,D,6,
381,50,0.131233596,134053,12,D,6,
615,722.8,1.175284553,134054,12,D,3,
667,783.1,1.174062969,134054,12,D,3,
769,854,1.11053316,134054,12,D,3,
428,314,0.73364486,134057,12,D,3,
455,331,0.727472527,134057,12,D,3,
488,229,0.469262295,134060,12,D,6,
224,185,0.825892857,134062,12,D,6,
347,239,0.688760807,134062,12,D,6,
125,150,1.2,134063,12,D,3,
156,75,0.480769231,134064,12,D,6,
432,566,1.310185185,134065,12,D,3,
219,130,0.593607306,134065,12,D,3,
173,612,3.537572254,134066,12,D,3,
223,741,3.322869955,134066,12,D,3,
94,253,2.691489362,134066,12,D,3,
215,362,1.68372093,134067,12,D,3,
644,5,0.007763975,134068,12,D,6,
372,4.6,0.012365591,134076,12,D,3,
149,15,0.100671141,134078,12,D,6,
328,224,0.682926829,134082,12,D,3,
433,570,1.316397229,134084,12,D,6,
223,269,1.206278027,134084,12,D,6,
21,86,4.095238095,134092,12,D,3,
96,229,2.385416667,134092,12,D,3,
55,125,2.272727273,134092,12,D,3,
273,220,0.805860806,134093,12,D,3,
542,54.5,0.100553506,134094,12,D,2,
463,30.7,0.066306695,134095,12,D,6,
400,25.9,0.06475,134095,12,D,6,
412,57,0.138349515,134096,12,D,6,
469,51,0.108742004,134097,12,D,6,
442,44.4,0.100452489,134097,12,D,6,
408,39.4,0.096568627,134097,12,D,6,
403,34.9,0.086600496,134097,12,D,6,
452,25,0.055309735,134098,12,D,6,
696,105,0.150862069,134099,12,D,6,
567,87,0.153439153,134100,12,D,6,
248,97,0.391129032,134104,12,D,6,
521,154,0.295585413,134109,12,D,6,
768,155,0.201822917,134109,12,D,6,
518,265,0.511583012,134110,12,D,6,
487,243,0.498973306,134110,12,D,6,
718,309,0.430362117,134110,12,D,6,
480,143,0.297916667,134110,12,D,6,
502,110,0.219123506,134110,12,D,6,
208,1336,6.423076923,134111,12,D,6,
317,1346,4.246056782,134111,12,D,6,
386,1346,3.487046632,134111,12,D,6,
484,1369,2.828512397,134111,12,D,6,
526,1411,2.682509506,134111,12,D,6,
750,1411,1.881333333,134111,12,D,6,
189,67,0.354497354,134112,12,D,3,
172,36,0.209302326,134112,12,D,3,
494,152,0.307692308,134114,12,D,6,
525,150,0.285714286,134117,12,D,6,
566,160,0.282685512,134117,12,D,6,
547,269,0.491773309,134118,12,D,3,
364,154,0.423076923,134118,12,D,3,
720,302,0.419444444,134118,12,D,3,
396,60,0.151515152,134119,12,D,6,
430,35,0.081395349,134122,12,D,6,
235,241,1.025531915,134126,12,D,3,
395,38,0.096202532,134130,12,D,6,
406,111.2,0.273891626,134131,12,D,6,
399,107,0.268170426,134131,12,D,6,
249,27,0.108433735,134132,12,D,6,
509,113,0.222003929,134134,12,D,6,
509,113,0.222003929,134134,12,D,6,
659,84,0.127465857,134135,12,D,6,
551,296,0.537205082,134136,12,D,3,
221,22,0.099547511,134136,12,D,3,
396,160,0.404040404,134137,12,D,6,
242,30,0.123966942,134138,12,D,6,
416,46,0.110576923,134139,12,D,6,
369,150,0.406504065,134142,12,D,6,
342,50,0.14619883,134142,12,D,6,
210,10,0.047619048,134142,12,D,6,
514,65,0.126459144,134143,12,D,3,
577,110,0.190641248,134145,12,D,3,
247,20,0.08097166,134147,12,D,6,
359,29,0.080779944,134147,12,D,6,
745,324,0.434899329,134148,12,D,2,
153,124,0.810457516,134150,12,D,4,
73,55,0.753424658,134151,12,D,2,
68,37,0.544117647,134151,12,D,2,
643,82,0.127527216,134151,12,D,2,
402,78,0.194029851,134152,12,D,6,
193,25,0.129533679,134152,12,D,6,
511,26,0.050880626,134153,12,D,6,
195,110,0.564102564,134156,12,D,3,
440,165,0.375,134156,12,D,3,
186,190,1.021505376,134157,12,D,3,
185,160,0.864864865,134157,12,D,3,
189,177,0.936507937,134159,12,D,3,
742,652,0.878706199,134159,12,D,3,
259,220,0.849420849,134159,12,D,3,
582,458,0.786941581,134160,12,D,6,
366,42.7,0.116666667,134160,12,D,6,
251,250,0.996015936,134162,12,D,7,
205,225,1.097560976,134164,12,D,6,
565,561,0.992920354,134164,12,D,6,
514,508,0.988326848,134164,12,D,6,
382,304,0.795811518,134164,12,D,6,
753,596,0.791500664,134164,12,D,6,
269,376,1.397769517,134168,12,D,3,
269,374,1.390334572,134168,12,D,3,
269,254,0.944237918,134168,12,D,3,
221,171,0.773755656,134168,12,D,3,
248,40.3,0.1625,134171,12,D,6,
701,289,0.412268188,134172,12,D,3,
176,32,0.181818182,134172,12,D,3,
485,79,0.162886598,134172,12,D,3,
318,139,0.437106918,134173,12,D,6,
751,230,0.306258322,134173,12,D,6,
258,63,0.244186047,134173,12,D,6,
388,35,0.090206186,134178,12,D,6,
455,36,0.079120879,134178,12,D,6,
170,131,0.770588235,134179,12,D,3,
659,466,0.707132018,134179,12,D,3,
708,479,0.676553672,134179,12,D,3,
394,239,0.606598985,134179,12,D,3,
510,404,0.792156863,134181,12,D,3,
695,520,0.748201439,134181,12,D,3,
393,288,0.732824427,134181,12,D,3,
323,233,0.721362229,134181,12,D,3,
146,6,0.04109589,134186,12,D,6,
339,271,0.799410029,134187,12,D,3,
260,34,0.130769231,134188,12,D,6,x
524,439,0.83778626,134190,12,D,3,
385,314,0.815584416,134190,12,D,3,
352,268,0.761363636,134190,12,D,3,
588,59,0.100340136,134191,12,D,6,
480,37,0.077083333,134191,12,D,6,
530,98,0.18490566,134192,12,D,6,
410,42,0.102439024,134192,12,D,6,
283,166,0.586572438,134194,12,D,6,
291,124,0.426116838,134198,12,D,3,
385,163,0.423376623,134198,12,D,3,
220,65,0.295454545,134198,12,D,3,
223,66,0.295964126,134200,12,D,3,
389,106,0.272493573,134200,12,D,3,
506,50,0.098814229,134201,12,D,6,
473,56,0.118393235,134202,12,D,6,
427,37.7,0.088290398,134204,12,D,6,
326,64,0.196319018,134209,12,D,3,
223,50,0.224215247,134210,12,D,6,
405,78,0.192592593,134210,12,D,6,
451,77.5,0.171840355,134210,12,D,6,
469,152,0.324093817,134212,12,D,6,
391,75,0.191815857,134212,12,D,6,
68,6,0.088235294,134212,12,D,6,
18,2,0.111111111,134214,12,D,6,
409,43,0.105134474,134217,12,D,6,
731,46.9,0.064158687,134217,12,D,6,
359,24,0.066852368,134218,12,D,6,
377,25,0.066312997,134218,12,D,6,
263,59,0.224334601,134220,12,D,6,
539,90,0.166975881,134220,12,D,6,
513,82,0.159844055,134220,12,D,6,
513,82,0.159844055,134220,12,D,6,
195,59,0.302564103,134222,12,D,6,
216,55,0.25462963,134223,12,D,5,
542,89.8,0.165682657,134223,12,D,5,
200,37.8,0.189,134226,12,D,4,
552,86,0.155797101,134226,12,D,4,
615,289,0.469918699,134227,12,D,3,
63,26,0.412698413,134229,30,F,6,
141,55,0.390070922,134229,30,F,6,
37,1,0.027027027,134230,30,F,3,
405,211,0.520987654,134231,30,F,3,
718,314,0.437325905,134231,30,F,3,
382,156,0.408376963,134231,30,F,3,
108,20,0.185185185,134232,30,F,2,x
34,53.2,1.564705882,134232,30,F,2,
1,1,1,134235,30,F,6,x
39,1,0.025641026,134235,30,F,6,x
518,241,0.465250965,134237,30,F,1,
350,502,1.434285714,134239,30,F,3,
372,533,1.432795699,134239,30,F,3,
412,535,1.298543689,134239,30,F,3,
262,269,1.026717557,134239,30,F,3,
190,183,0.963157895,134239,30,F,3,
113,75,0.663716814,134241,30,F,8,
118,262,2.220338983,134242,30,F,3,
123,259,2.105691057,134242,30,F,3,
200,410,2.05,134242,30,F,3,
279,479,1.716845878,134242,30,F,3,
83,114,1.373493976,134242,30,F,3,
376,493,1.311170213,134242,30,F,3,
78,166,2.128205128,134243,30,F,3,
78,147,1.884615385,134243,30,F,3,
118,189,1.601694915,134243,30,F,3,
381,589,1.545931759,134243,30,F,3,
332,499,1.503012048,134243,30,F,3,
659,0.5,0.000758725,134244,30,F,2,x
155,184,1.187096774,134246,30,F,4,
266,237,0.890977444,134246,30,F,4,
404,237,0.586633663,134249,30,F,1,
462,245,0.53030303,134249,30,F,1,
615,306,0.497560976,134249,30,F,1,
350,652,1.862857143,134250,30,F,3,
372,677,1.819892473,134250,30,F,3,
188,33,0.175531915,134251,30,F,3,x
244,26,0.106557377,134251,30,F,3,x
390,487,1.248717949,134254,30,F,6,
174,503,2.890804598,134259,30,F,3,
259,586,2.262548263,134259,30,F,3,
427,773,1.81030445,134259,30,F,3,
360,111,0.308333333,134265,30,F,4,
327,25,0.076452599,134267,30,F,6,
113,100,0.884955752,134269,30,F,6,x
214,68,0.317757009,134269,30,F,6,x
410,432,1.053658537,134270,30,F,3,
329,342,1.039513678,134270,30,F,3,
206,84,0.40776699,134270,30,F,3,
27,2,0.074074074,134271,30,F,3,x
661,53,0.080181543,134275,30,F,2,
279,52,0.186379928,134279,30,F,2,x
303,48,0.158415842,134279,30,F,2,x
495,44,0.088888889,134279,30,F,2,x
5,6,1.2,134279,30,F,2,
525,1197,2.28,134280,30,F,3,
536,1189,2.218283582,134280,30,F,3,
648,1841.7,2.84212963,134281,30,F,3,
595,557,0.936134454,134282,30,F,3,
201,163,0.810945274,134282,30,F,3,
113,168,1.486725664,134284,30,F,3,
223,171,0.766816143,134284,30,F,3,
476,187,0.392857143,134284,30,F,3,
39,110.3,2.828205128,134287,30,F,3,x
126,109,0.865079365,134287,30,F,3,x
154,107,0.694805195,134287,30,F,3,x
170,192.8,1.134117647,134287,30,F,3,
104,110.3,1.060576923,134287,30,F,3,
421,196.6,0.466983373,134287,30,F,3,
428,196.6,0.459345794,134287,30,F,3,
191,309,1.617801047,134288,30,F,3,
141,203.9,1.446099291,134288,30,F,3,
350,347.5,0.992857143,134288,30,F,3,
576,498.2,0.864930556,134289,30,F,3,
290,232,0.8,134289,30,F,3,
339,257.9,0.760766962,134289,30,F,3,
362,88,0.243093923,134290,30,F,6,
602,714,1.186046512,134291,30,F,3,
383,421,1.09921671,134291,30,F,3,
239,225,0.941422594,134291,30,F,3,
217,189,0.870967742,134291,30,F,3,
226,238,1.053097345,134292,30,F,3,
226,235,1.039823009,134292,30,F,3,
413,911,2.205811138,134293,30,F,3,
363,734,2.022038567,134293,30,F,3,
476,900.5,1.891806723,134294,30,F,3,
428,801.7,1.873130841,134294,30,F,3,
182,449,2.467032967,134295,30,F,3,
178,413,2.320224719,134295,30,F,3,
322,707,2.195652174,134296,30,F,3,
175,341,1.948571429,134296,30,F,3,
284,707,2.48943662,134297,30,F,3,
97,136,1.402061856,134297,30,F,3,
517,548.9,1.061702128,134299,30,F,3,
544,556.8,1.023529412,134299,30,F,3,
443,113,0.255079007,134303,30,F,6,
482,404,0.838174274,134308,30,F,3,
410,623,1.519512195,134310,30,F,2,
396,586,1.47979798,134310,30,F,2,
108,117,1.083333333,134310,30,F,2,
104,75,0.721153846,134311,30,F,6,
99,28,0.282828283,134312,30,F,2,
165,302,1.83030303,134315,30,F,3,
110,201,1.827272727,134315,30,F,3,
27,6,0.222222222,134319,30,F,3,
35,6,0.171428571,134319,30,F,3,
624,991,1.588141026,134321,30,F,3,
351,483.3,1.376923077,134322,30,F,3,
318,503.1,1.582075472,134328,30,F,3,
348,513.7,1.476149425,134328,30,F,3,
362,528.8,1.460773481,134328,30,F,3,
202,229,1.133663366,134331,30,F,3,
331,130,0.392749245,134333,30,F,3,
83,30,0.361445783,134333,30,F,3,
551,46,0.083484574,134339,30,F,2,
210,753.2,3.586666667,134340,30,F,3,
210,721,3.433333333,134340,30,F,3,
459,1108,2.413943355,134340,30,F,3,
367,867,2.36239782,134340,30,F,3,
336,759,2.258928571,134340,30,F,3,
402,905,2.251243781,134340,30,F,3,
406,906,2.231527094,134340,30,F,3,
357,782,2.19047619,134340,30,F,3,
13,50,3.846153846,134341,30,F,3,
374,621,1.660427807,134341,30,F,3,
363,592,1.630853994,134341,30,F,3,
294,469,1.595238095,134341,30,F,3,
231,359,1.554112554,134341,30,F,3,
436,663,1.520642202,134341,30,F,3,
451,670,1.485587583,134341,30,F,3,
470,692,1.472340426,134341,30,F,3,
548,718.9,1.311861314,134341,30,F,3,
204,191,0.93627451,134344,30,F,3,
211,191,0.90521327,134344,30,F,3,
272,193,0.709558824,134344,30,F,3,
518,98,0.189189189,134345,30,F,6,
356,46,0.129213483,134345,30,F,6,
42,4,0.095238095,134345,30,F,6,
167,313,1.874251497,134347,30,F,6,
518,1,0.001930502,134350,30,F,3,x
413,50,0.121065375,134351,30,F,3,
175,5,0.028571429,134354,30,F,6,
365,68,0.18630137,134357,30,F,6,
308,11,0.035714286,134361,30,F,6,
335,491.5,1.467164179,134362,30,F,6,
119,50,0.420168067,134362,30,F,6,
42,10.3,0.245238095,134362,30,F,6,
166,16,0.096385542,134365,30,F,3,
348,111.7,0.320977011,134369,30,F,3,
137,23,0.167883212,134370,30,F,3,
166,23,0.138554217,134370,30,F,3,
74,61.7,0.833783784,134371,30,F,3,
475,185,0.389473684,134374,30,F,3,
412,125,0.303398058,134374,30,F,3,
192,4,0.020833333,134375,30,F,3,
280,511,1.825,134381,30,F,3,
237,20,0.084388186,134384,30,F,7,
164,267,1.62804878,134385,30,F,3,
326,289,0.886503067,134385,30,F,3,
87,43,0.494252874,134385,30,F,3,
94,20,0.212765957,134385,30,F,3,
11,0.01,0.000909091,134386,30,F,3,x
5,1,0.2,134390,30,F,3,
365,429,1.175342466,134400,30,F,3,
365,428,1.17260274,134400,30,F,3,
428,251,0.586448598,134404,30,F,6,
379,330,0.870712401,134406,30,F,3,
723,392,0.542185339,134406,30,F,3,
213,482,2.262910798,134407,30,F,3,
392,681,1.737244898,134407,30,F,3,
436,685,1.571100917,134407,30,F,3,
36,3,0.083333333,134408,30,F,6,
155,9,0.058064516,134408,30,F,6,
314,95,0.302547771,134411,30,F,3,
93,95,1.021505376,134422,30,F,7,
240,234,0.975,134422,30,F,7,
236,282.6,1.197457627,134426,30,F,3,
388,188,0.484536082,134427,30,F,6,
207,492,2.376811594,134428,7A,J,3,
692,1212,1.751445087,134432,7A,J,3,
732,1207,1.648907104,134433,7A,J,3,
638,1149,1.800940439,134435,7A,J,3,
764,851,1.113874346,134437,7A,J,3,
635,903,1.422047244,134438,7A,J,3,
649,1210,1.86440678,134439,7A,J,3,
646,993,1.537151703,134440,7A,J,3,
690,143,0.207246377,134441,7A,J,3,
648,1213,1.87191358,134442,7A,J,3,
359,644,1.793871866,134449,7A,J,3,
412,699,1.696601942,134449,7A,J,3,
397,666,1.677581864,134449,7A,J,3,
198,374,1.888888889,134452,7A,J,3,
555,698,1.257657658,134452,7A,J,3,
546,682,1.249084249,134452,7A,J,3,
490,542,1.106122449,134452,7A,J,3,
518,556,1.073359073,134452,7A,J,3,
625,650,1.04,134454,7A,J,3,
495,960,1.939393939,134455,7A,J,3,
713,1273,1.785413745,134455,7A,J,3,
442,796,1.800904977,134456,7A,J,3,
545,941,1.726605505,134456,7A,J,3,
661,1220,1.845688351,134459,7A,J,3,
677,990,1.462333826,134461,7A,J,3,
342,82,0.239766082,134463,7A,J,7,
711,85,0.11954993,134463,7A,J,7,
754,835,1.107427056,134470,7A,J,3,
662,1001,1.512084592,134471,7A,J,3,
697,647,0.928263989,134472,7A,J,3,
736,1037,1.408967391,134473,7A,J,3,
696,792,1.137931034,134473,7A,J,3,
214,335,1.565420561,134474,7A,J,3,
519,831,1.601156069,134478,7A,J,3,
713,1418,1.988779804,134479,7A,J,3,
735,1419,1.930612245,134479,7A,J,3,
442,443,1.002262443,134482,7A,J,3,
442,78,0.176470588,134482,7A,J,3,
625,4222,6.7552,134483,7A,J,3,
624,326.7,0.523557692,134486,7A,J,3,
459,219,0.477124183,134486,7A,J,3,
505,219,0.433663366,134486,7A,J,3,
624,717.7,1.150160256,134488,7A,J,3,
245,147,0.6,134491,7A,J,3,
360,489,1.358333333,134492,7A,J,3,
75,200,2.666666667,134493,7A,J,3,
386,450,1.165803109,134494,7A,J,3,
461,513,1.112798265,134495,7A,J,3,
679,1059,1.559646539,134496,7A,J,3,
494,754,1.526315789,134496,7A,J,3,
721,1059,1.468793343,134496,7A,J,3,
551,754,1.368421053,134496,7A,J,3,
202,54,0.267326733,134496,7A,J,3,
145,191.7,1.322068966,134497,7A,J,3,
481,666.6,1.385862786,134498,7A,J,3,
202,623,3.084158416,134499,7A,J,3,
261,145,0.555555556,134500,7A,J,3,
229,642,2.80349345,134502,7A,J,3,
719,1143,1.589707928,134502,7A,J,3,
587,1043,1.776831346,134507,7A,J,3,
449,963.5,2.145879733,134508,7A,J,3,
419,869.9,2.076133652,134508,7A,J,3,
299,125,0.418060201,134510,7A,J,3,
370,123,0.332432432,134511,7A,J,3,
576,156,0.270833333,134511,7A,J,3,
176,1,0.005681818,134517,7A,J,6,
320,601.1,1.8784375,134521,7A,J,3,
508,660,1.299212598,134521,7A,J,3,
518,916,1.768339768,134525,7A,J,3,
